"url","create_date","title"
"https://github.com/Katee/quietnet",2013-11-01,"Simple chat program using inaudible sounds and a computer's microphone and speaker."
"https://github.com/neo4j/spatial",2010-02-10,"Neo4j Spatial is a library of utilities for Neo4j that faciliates the enabling of spatial operations on data. In particular you can add spatial indexes to already located data, and perform spatial operations on the data like searching for data within specified regions or within a specified distance of a point of interest. In addition classes are provided to expose the data to geotools and thereby to geotools enabled applications like geoserver and uDig."
"https://github.com/fpdetective/fpdetective",2013-10-27,"A framework for conducting large scale web privacy studies."
"https://github.com/parthatalukdar/junto",2011-12-27,"This toolkit consists of implementations of various graph-based semi-supervised learning (SSL) algorithms. Currently, three algorithms are implemented: Gaussian Random Fields (GRF), Adsorption, and Modified Adsorption (MAD). Junto also contains Hadoop-based implementations of these three algorithms."
"https://github.com/MetricsGrimoire/CVSAnalY",2012-07-11,"The CVSAnalY tool extracts information out of source code repository logs and stores it into a database."
"https://github.com/chrisdembia/yeadon",2011-06-17,"The human inertia model developed by Fred Yeadon in 1990."
"https://github.com/nexr/RHive",2011-10-27,"RHive is an R extension facilitating distributed computing via Apache Hive."
"https://github.com/kraftlj/FRAP-Toolbox",2014-01-06,"Software for the analysis of Fluorescence Recovery After Photobleaching"
"https://github.com/ugovaretto/cuda-mpi-scratch",2012-03-16,"Scratchpad for testing cuda-mpi interoperability"
"https://github.com/pmcrosta/eps",2013-07-16,"Student Enrollment Patterns and Graphics"
"https://github.com/joyent/node",2009-05-27,"evented I/O for v8 javascript"
"https://github.com/kkashin/panelAR",2013-09-04,"R package for Estimation of Linear AR(1) Panel Data Models"
"https://github.com/bkarak/data_paper_msr2014",2013-12-16,"Data Paper for MSR2014"
"https://github.com/Programming-Systems-Lab/vmvm",2013-08-12,"VMVM: Unit Test Virtualization for Java"
"https://github.com/JustGlowing/minisom",2013-07-03,"MiniSom is a minimalistic implementation of the Self Organizing Maps"
"https://github.com/lh3/wgsim",2011-01-22,"Reads simulator"
"https://github.com/cnugteren/rooflineDVFS",2013-10-17,"Online appendix to the scientific article ""Roofline-aware DVFS for GPUs"""
"https://github.com/gablab/murfi2",2013-07-06,"The realtime fMRI software platform - an MIT-MGH collaboration"
"https://github.com/NetFPGA/netfpga",2012-04-10,"NetFPGA 1G infrastructure and gateware"
"https://github.com/muscar/blueprint",2013-06-18,"Blueprint language"
"https://github.com/lzhang10/maxent",2011-09-02,"Maximum Entropy Modeling Toolkit for Python and C++"
"https://github.com/kopl/misc",2013-10-18,"Miscellaneous content published by the project such as examples, publications, etc."
"https://github.com/tamarin-prover/tamarin-prover",2012-02-22,"Main repository of the Tamarin prover for security protocol verification."
"https://github.com/openphacts/OPS-Knime",2012-07-22,"Project for integration of OPS and the Knime workflow engine"
"https://github.com/DigitalCurationCentre/dccpaper",2014-03-06,"LaTeX classes for IJDC and IDCC papers."
"https://github.com/mauriceling/dose",2013-07-19,"Digital Organism Simulation Environment (DOSE)"
"https://github.com/folivetti/HBLCoClust",2013-07-07,"Hash-based Linear Co-Clustering"
"https://github.com/GaloisInc/HaLVM",2012-03-29,"The Haskell Lightweight Virtual Machine (HaLVM): GHC running on Xen"
"https://github.com/CreativeCodingLab/aluminum",2012-08-20,"Lightweight, relatively minimal OpenGL framework that supports openGL 3.2+ on osx/cocoa and linux/freeglut and includes some common functionality (text, textures, models, shading, etc) and also stereographic rendering. "
"https://github.com/CertiVox/MIRACL",2012-11-06,"MIRACL Cryptographic SDK: Multiprecision Integer and Rational Arithmetic Cryptographic Library is a C software library that is widely regarded by developers as the gold standard open source SDK for elliptic curve cryptography (ECC)."
"https://github.com/cfio/cfio",2013-08-25,"An I/O library for climate models, named CFIO(Climate Fast I/O)."
"https://github.com/kerneis/qemu",2013-09-09,"GSoC CPC-QEMU Repository"
"https://github.com/cetic/6lbr",2013-02-08,"A deployment-ready 6LoWPAN Border Router solution based on Contiki"
"https://github.com/DasLab/NA_thermo",2013-10-17,"NA_thermo is a small archive of primer design and nucleic acid thermodynamic scripts used by the Das lab at Stanford for high-throughput RNA synthesis and design."
"https://github.com/d3scomp/JDEECo",2012-05-17,"JDEECo is a Java implementation of the DEECo component system"
"https://github.com/RILAB/siftmappR",2013-10-05,"relate amino acid polymorphism to SNP positions and to results from SIFT/MAPP"
"https://github.com/zeromq/jeromq",2012-08-01,"Pure Java ZeroMQ "
"https://github.com/TubeTK/pydstk",2013-07-01,"Python Dynamical Systems Toolkit."
"https://github.com/seatgeek/fuzzywuzzy",2011-07-08,"Fuzzy String Matching in Python"
"https://github.com/WindowsAzure/azure-sdk-tools-xplat",2012-11-02,"Windows Azure Cross Platform Command Line"
"https://github.com/mmig/mmir-starter-kit",2013-02-18,"MMIR - Multimodal Mobile Interaction and Rendering framework - Starter Kit - a small example application for MMIR"
"https://github.com/hannorein/open_exoplanet_catalogue",2011-01-11,"The Open Exoplanet Catalogue"
"https://github.com/satra/SLT",2010-08-25,"SpeechLab Toolkit"
"https://github.com/TissueFluid/yaffs2-recovery",2013-02-18,"Historaical data recovery on YAFFS2"
"https://github.com/avirkki/Locida",2013-08-13,"A Web Interface and an R package for NMR Local Intensity Difference Analysis"
"https://github.com/lxnay/ubuild",2013-03-17,"toolkit for building embedded system images based on the Linux kernel"
"https://github.com/JDRomano2/ASAP2",2013-08-23,"Successor to ASAP (doi:10.1186/1471-2105-9-103). A phylogenomic solution for investigating the evolutionary history of a set of (potentially related) genes."
"https://github.com/marbl/metAMOS",2011-07-16,"A metagenomic and isolate assembly and analysis pipeline built with AMOS"
"https://github.com/ucbl/DataConf",2013-03-07,"DataConf is a java web application mobile oriented providing a powerfull exploration of the linked-data paradigm"
"https://github.com/sebastianbergmann/phpunit",2009-12-24,"The PHP Unit Testing framework."
"https://github.com/MOBle/PostNewtonian",2013-09-28,"Sympy code to collect and process terms for various post-Newtonian (PN) equations, and to generate working python/C/C++/etc. code to compute PN waveforms"
"https://github.com/jexp/cypher-rs",2013-10-10,"Configurable Cypher REST endpoints"
"https://github.com/eishay/jvm-serializers",2010-04-25,"Benchmark comparing serialization libraries on the JVM "
"https://github.com/formare/auctions",2013-08-23,"Auction Theory Toolbox – Computer Verified Auctions"
"https://github.com/nakkaya/alter-ego",2010-06-15,"A reactive AI library based on the concept of behavior trees."
"https://github.com/nxcorr-tuned/code2d",2013-03-22,"normalized cross-correlation in 2D"
"https://github.com/ghillairet/emfjson",2011-06-20,"EMF Binding for JSON"
"https://github.com/slzhao/MultiRankSeq",2013-10-04,"MultiRankSeq"
"https://github.com/kornl/gMCP",2013-06-13,"gMCP - Graph Based Multiple Comparison Procedures (an R package with a Java GUI)"
"https://github.com/j5at/AndroidAVDRepo",2013-05-14,"A collection of pre-configured Android emulator configuration files (AVD and ini files)"
"https://github.com/tacaswell/leidenfrost",2012-10-04,"Private code repo for all things Leidenfrost related "
"https://github.com/davcraig75/tgen_somaticSV",2012-11-27,"tgen_somaticSV"
"https://github.com/diazona/interp2d",2012-02-22,"A 2D interpolation library compatible with GSL."
"https://github.com/RefactoringTools/WSToolkit",2013-07-24,"A toolkit for property-based testing of web services and for test code evolution"
"https://github.com/RefactoringTools/Wrangler",2011-07-19,"Import of the Wrangler svn repository."
"https://github.com/maniacchallenge/2013",2013-07-29,"Code for the 2013 Maniac Challenge (API and Strategies) held at the FU Berlin. Authors: Fabian Brandt, Tim Scheuermann, Lennart Dührsen, Andreas Reuter and Lotte Steenbrink."
"https://github.com/simongog/sdsl-lite",2013-02-28,"Succinct Data Structure Library 2.0"
"https://github.com/ucd-spatial/Datasets",2012-01-25,"Various Open Datasets used for experiments and research projects"
"https://github.com/LabAdvComp/UDR",2012-10-16,"A UDT wrapper for rsync that improves throughput of large data transfers over long distances."
"https://github.com/hackscience/quicknet",2013-10-28,"A scalable network simulator"
"https://github.com/dcm4che/dcm4chee-arc",2012-07-27,"DICOM archive J2EE application"
"https://github.com/claesenm/approxsvm",2013-12-01,"Approximating nonlinear SVM models with RBF kernel."
"https://github.com/AutonomyLab/ardrone_autonomy",2012-05-15,"""ardrone_autonomy"" is a ROS driver for Parrot AR-Drone quadrocopter. This driver is based on official AR-Drone SDK version 2.0 and supports both AR-Drone 1.0 and 2.0."
"https://github.com/WMD-Bath/MacroDensity",2013-07-17,"Analyse VASP density & potential grids using python"
"https://github.com/JohnReid/STEME",2013-09-25,"An efficient accurate motif finder based on MEME and implemented using suffix arrays"
"https://github.com/JetBrains/MPS",2011-08-15,"JetBrains Meta programming System"
"https://github.com/vesselinux/yaarx",2013-06-09,"Yet Another Toolkit for Analysis of ARX Cryptographic Algorithms"
"https://github.com/SWIMProjectUCB/SWIM",2011-06-02,"Statistical Workload Injector for MapReduce - Project at UC Berkeley AMP Lab"
"https://github.com/pipitone/MAGeTbrain",2012-07-13,"Multiple Automatically Generated Templates brain segmentation algorithm"
"https://github.com/citation-style-language/schema",2011-02-17,"Citation Style Language schema"
"https://github.com/brycesandlund/4x4TicTacToe",2014-02-08,"Repository for code for 4x4 Tic-Tac-Toe Project"
"https://github.com/nvcuong/HOSemiCRF",2012-08-24,"High-order Semi-Markov Conditional Random Field"
"https://github.com/niitsuma/Racket-miniKanren",2013-06-27,"Canonical miniKanren implementation in Racket "
"https://github.com/wg/wrk",2012-03-20,"Modern HTTP benchmarking tool"
"https://github.com/zxing/zxing",2011-10-12,"Official ZXing (""Zebra Crossing"") project home"
"https://github.com/vienlam/Geo",2013-10-15,"Web service for converting WGS 84 - Lamber 93"
"https://github.com/psinger/PathTools",2013-01-08,"A collection of tools and algorithms suitable to work with paths (e.g., navigational)"
"https://github.com/vnminin/phylomap",2014-03-16,"R package for phylogenetic stochastic mapping, including a new method that bypasses matrix exponentiation"
"https://github.com/LaurentGomila/SFML",2011-03-25,"Simple and Fast Multimedia Library"
"https://github.com/kreveik/Kreveik",2012-05-20,"Random Boolean Network analysis module in Python"
"https://github.com/pedrormjunior/vlpl",2011-02-22,"Vehicle license plate location (VLPL) algorithms"
"https://github.com/leocherubini/ambienteVirtual",2014-02-01,"Este projeto tem como objetivo apresentar os principais arquivos javascript e o respectivo objeto 3d wavefront, do ambiente virtual de ensino de Biologia. Na pasta javascripts contém todos os arquivos javascript necessários para a criação do ambiente virtual, e na pasta images apresenta o arquivo wavefront responsável por representar o objeto no ambiente 3d."
"https://github.com/Sensorcon/Sensordrone-Control",2013-03-09,"The first official Sensordrone App from Sensorcon"
"https://github.com/mllewis/refComplexity",2014-02-04,"Writeup, data and analysis scripts for cogsci 2014 paper (Lewis, Sugarman, and  Frank)."
"https://github.com/mrhunsaker/Change_Point",2013-01-15,"Change Point Algorithm from Randy Gallistel rewritten in R"
"https://github.com/gracaninja/lxmls-toolkit",2011-12-06,"Machine Learning applied to Natural Language Processing Toolkit used in the Lisbon Machine Learning Summer School"
"https://github.com/AccelerateHS/accelerate",2011-04-08,"Embedded language for high-performance array computations"
"https://github.com/cutr-at-usf/opentripplanner-for-android",2012-01-23,"An Android app for multi-modal trip planning and navigation using any OpenTripPlanner server."
"https://github.com/rmtheis/android-ocr",2011-10-22,"Experimental app for optical character recognition on Android."
"https://github.com/maniacbug/RF24",2011-03-19,"Arduino driver for nRF24L01"
"https://github.com/mattam82/groupoid",2013-08-23,"Groupoid interpretation of type theory"
"https://github.com/tigoe/beginningnfc",2012-06-26,"A repo for code samples in the book ""Beginning NFC"""
"https://github.com/simhu/cubical",2013-12-19,"Implementation of Univalence in Cubical Sets"
"https://github.com/RichardWarburton/java-8-lambdas-exercises",2014-02-09,"Exercises and Answers for Java 8 Lambdas book"
"https://github.com/leepike/SmartCheck",2012-04-10,"A Smarter QuickCheck"
"https://github.com/stanfill/rotationsC",2013-04-21,"Code to run interval simulations"
"https://github.com/dyurovsky/ATT-WORD",2013-12-19,"Salience and Gaze in Early Word Learning"
"https://github.com/andythomas/TeX-sidenotes",2011-08-22,"This package allows the typesetting of manuscripts with notes, figures, citations, captions and tables in the margin, which is common e.g. in science textbooks or theses. "
"https://github.com/arbenson/mrnmf",2013-10-25,"Nonnegative matrix factorizations in MapReduce"
"https://github.com/rossibarra/r_buffet",2013-05-14,"A veritable smorgasboard of (bad) r code "
"https://github.com/t-crest/poseidon",2012-03-06,"Static NoC TDM scheduler"
"https://github.com/pavel-fibich/TRADER",2013-12-13,"Tree Ring Analysis of Disturbance Events in R"
"https://github.com/trickl/trickl-cluster",2011-12-03,"Contains clustering algorithms, including k-means, k-medoids and some kernel based algorithms."
"https://github.com/phonegap/phonegap-plugins",2010-10-07,"(DEPRECATED) Plugins for use with PhoneGap. "
"https://github.com/jojuva/playq-a",2013-10-06,"Play Q&A"
"https://github.com/ppapadeas/fxos-qreader",2013-01-31,"QR Reader for Firefox OS"
"https://github.com/WebIDauth/WebIDauth",2011-04-10,"WebID authentication libraries."
"https://github.com/rbjarnason/your-priorities",2013-07-23,"Your Priorities is a web based platform that enables groups of people to prioritize their democratic ideas and together discover which are the most important ideas to implement."
"https://github.com/mybatis/spring",2013-02-17,"Spring integration for MyBatis 3"
"https://github.com/punbb/langs",2011-03-25,"Language packs for PunBB"
"https://github.com/sebastianbergmann/phpdcd",2009-11-29,"Dead Code Detector (DCD) for PHP code."
"https://github.com/indra-uolles/solution_tracer",2013-09-13,"A checking students' input subsystem for model-tracing intelligent tutoring systems"
"https://github.com/tbuktu/bigint",2011-12-08,"An asymptotically fast version of java.math.BigInteger"
"https://github.com/treecode/Bonsai",2012-04-14,"Bonsai GPU tree code"
"https://github.com/puku0x/cvdrone",2012-10-20,"CV Drone (= OpenCV + AR.Drone)   "
"https://github.com/Pirngruber/AndroidIM",2013-07-18,"Android Instant Messaging Application"
"https://github.com/bps10/color",2013-02-01,"a color perception model"
"https://github.com/hhu-stups/pyB",2013-02-05,"pyB"
"https://github.com/rueckstiess/expsuite",2009-06-26,"PyExperimentSuite is an open source software tool written in Python, that supports scientists, engineers and others to conduct automated software experiments on a larger scale with numerous different parameters. It reads parameters (or ranges of parameters) from a configuration file, runs the experiments using multiple cores if desired and logs the results in files. Parameter combinations can be evaluated as a grid (each combination of parameters) or in a list (try several defined parameter combinations in row). PyExperimentSuite also supports continuing any experiments where left off when the execution was interrupted (e.g. power failure, process was killed, etc.). The experiment results can be obtained in different ways by a built-in Python interface."
"https://github.com/christopherhenard/mutalog",2013-12-23,"MutaLog - a Tool for Mutating Logic Formulas"
"https://github.com/named-data/vndn",2013-05-25,"V-NDN: an implementation of NDN for vehicular networks"
"https://github.com/bendisposto/prob2",2012-08-21,"ProB 2.0 "
"https://github.com/CliqueCounter/QkCount",2014-02-26,"Counting small cliques in large graphs using MapReduce."
"https://github.com/dbushell/Pikaday",2012-10-08,"A refreshing JavaScript Datepicker — lightweight, no dependencies, modular CSS"
"https://github.com/kcl-ddh/kiln",2011-12-05,"Kiln is a multi-platform framework for building and deploying complex websites whose source content is primarily in XML. It brings together various independent software components into an integrated whole that provides the infrastructure and base functionality for such sites."
"https://github.com/echonest/pyechonest",2011-08-19,"Python client for the Echo Nest API"
"https://github.com/sixohsix/twitter",2008-12-15,"Python Twitter API"
"https://github.com/tomstafford/axongame",2013-01-30,"Data from the online game Axon and code for for analysing it "
"https://github.com/ruping/Breakpointer",2011-10-25,"Breakpointer is a fast algorithm to locate breakpoints of structural variants from single-end reads produced by next-generation sequencing. "
"https://github.com/terceiro/egypt",2009-01-11,"DEPRECATED. See analizo insted"
"https://github.com/jirislaby/LLVMSlicer",2011-08-16,"Static Slicer for LLVM"
"https://github.com/relevance/blue-ridge",2008-07-31,"Framework for  JavaScript Testing (currently a Rails Plugin)"
"https://github.com/pezmaster31/bamtools",2010-05-21,"C++ API & command-line toolkit for working with BAM data"
"https://github.com/hep-gc/cloud-scheduler",2009-10-19,"Automatically boot VMs for your HTC jobs"
"https://github.com/rproepp/spykeviewer",2012-08-15,"Spyke Viewer is a multi-platform GUI application for navigating, analyzing and visualizing electrophysiological datasets."
"https://github.com/jeffamcgee/friendloc",2011-03-03,"Friendly Location - estimates the locations of users on twitter"
"https://github.com/skomazec/Sparkweave",2012-02-14,"Schema enhanced pattern matching over RDF data streams"
"https://github.com/BLLIP/bllip-parser",2011-02-27,"Official repository for the BLLIP reranking parser (also known as Charniak-Johnson parser, Charniak parser, Brown reranking parser) See http://pypi.python.org/pypi/bllipparser/ for Python module."
"https://github.com/indraniel/fqgrep",2011-03-15,"An approximate sequence pattern matcher for FASTQ/FASTA files."
"https://github.com/BEETL/BEETL",2012-03-08,"BEETL"
"https://github.com/spficklin/RMTGeneNet",2012-05-08,"Package that employs Random Matrix Theory (RMT) for thresholding of a gene co-expression network."
"https://github.com/cbarbu/spatcontrol",2012-11-12,"spatcontrol - A package to perform analysis on spatial data"
"https://github.com/blanu/Dust",2009-07-27,"A Polymorphic Engine for Filtering-Resistant Transport Protocols"
"https://github.com/geodb/db3dcore",2010-03-08,"The DB4GeO/DB3D Kernel is a completely in Java written library of 3D geometric data types (and its methods) and it even provides the possibility to build topologically defined nets (for example triangle nets) as well as access to a fast spatial index on the geometry data. A predecessor of the API called GeoToolKit has been developed at the Collaborative Research Centre 350 at Bonn University. DB4GeO is now maintained by the Chair in Geoinformatics (Prof. Breunig) of the Karlsruhe Institute of Technology. All of the textual data is coded in UTF-8."
"https://github.com/InformationIntegrationGroup/Web-Karma-Public",2011-12-15,"Information Integration Tool"
"https://github.com/svenfuchs/i18n",2008-06-13,"Internationalization (i18n) library for Ruby"
"https://github.com/hit-moodle/onlinejudge",2011-01-08,"Online judge plugin for Moodle 1.9.x"
"https://github.com/patrickpollet/moodlews_gson",2011-04-26,"This is a collection of Java classes that allow easy access to OK Tech Moodle Web Service using REST protocol  and JSON output format  from Java clients using GSON library such as Android  but also regular java programs"
"https://github.com/patrickpollet/moodlews",2010-12-29,"Soap (and now REST) Web Service implementation for Moodle 1.9 and later"
"https://github.com/Kazuo256/luxproject",2012-07-04,"A Lua module that puts lot of utilities together."
"https://github.com/henriquegemignani/etherclan",2013-10-25,"A distributed network with the purpose of finding peers for your game."
"https://github.com/zhum/hoplang",2011-09-03,"Hoplang is revolutional data processing language"
"https://github.com/jubatus/jubatus",2011-10-25,"Framework and Library for Distributed Online Machine Learning"
"https://github.com/ntamas/biopython",2010-05-06,"Fork of Biopython to work on Gene Ontology support."
"https://github.com/kua/scblog",2011-04-05,"KP-based integration of Smart Conference System and Blogging Service"
"https://github.com/sommeru/riech-o-mat",2010-07-21,"Software for controlling an automatic smelling machine"
"https://github.com/GeneDesign/GeneDesign",2009-08-04,"Synthetic biology library in Perl"
"https://github.com/bwallace/OpenMeta-analyst-",2009-08-31,"intuitive software for advanced meta-analysis"
"https://github.com/tanghaibao/quota-alignment",2010-02-08,"Guided synteny alignment between duplicated genomes (within specified quota constraint)"
"https://github.com/rconfalonieri/posPsmodels",2010-04-19,"Uncertainty and Preference-Aware Solver Based on Answer Set Programming"
"https://github.com/dwinter/mmod",2011-12-20,"Differentiation statistics in R"
"https://github.com/phauly/wiki-network",2012-06-05,"Extract a (social) network from a mediawiki dump"
"https://github.com/faircloth-lab/edittag",2011-01-17,"edit distance sequence tags and helpers"
"https://github.com/vkaravir/js-parsons",2010-02-22,"js-parsons"
"https://github.com/hannorein/rebound",2011-07-02,"An open-source multi-purpose N-body code for collisional dynamics"
"https://github.com/OneGeek/WebGLU",2010-01-26,"WebGLU is both a set of low-level utilities and a high-level engine for developing WebGL based applications. "
"https://github.com/johncolby/along-tract-stats",2011-01-11,"A MATLAB toolbox for performing along-tract analysis of diffusion tensor imaging (DTI) MRI tractography data."
"https://github.com/bittorrent/libutp",2010-05-20,"uTorrent Transport Protocol library"
"https://github.com/epics/reconos",2012-04-03,"ReconOS operating system version 3"
"https://github.com/sglanger/ddw",2011-05-26,"DICOM Data Warehouse: a MIRTH channel and postgresQL dbase for DICOM data mining"
"https://github.com/amacinho/Name-Gender-Guesser",2010-06-12,"Guesses the gender of the names."
"https://github.com/chmaruni/XSched",2010-05-04,"Explicit Scheduling for Java"
"https://github.com/evolvingweb/ajax-solr",2009-10-06,"A JavaScript framework for creating user interfaces to Solr."
"https://github.com/socketstream/socketstream",2011-01-14,"A fast, modular Node.js web framework dedicated to building realtime single-page apps"
"https://github.com/jvehent/AFW",2012-08-18,"Advanced FireWall cookbook for Chef and Linux that uses Iptables and to dynamically configure inbound and outbound rules on each node."
"https://github.com/renozao/doRNG",2012-06-25,"R package - Generic Reproducible Parallel Backend for foreach"
"https://github.com/CrossRef/cn_proxy",2010-12-17,"Content Negotiation Proxy for CrossRef DOIs"
"https://github.com/puppetlabs/puppetlabs-rabbitmq",2011-03-22,"RabbitMQ Puppet Module"
"https://github.com/ohadlevy/puppet-foreman",2010-04-19,"UNOFFICIAL CLONE use https://github.com/theforeman/foreman-installer"
"https://github.com/jxxcarlson/sf2sound",2011-03-20,"a unix command-line program to create sound files from text such as :moderato: do re mi.  Uses Python and C."
"https://github.com/sstephenson/stitch",2010-09-18,"Stitch your CommonJS modules together for the browser"
"https://github.com/sabinmarcu/stitch",2012-01-20,"Stitch your CommonJS modules together for the browser"
"https://github.com/Eyescale/Equalizer",2011-03-28,"Equalizer is the standard middleware to create and deploy parallel OpenGL-based applications. It enables applications to benefit from multiple graphics cards, processors and computers to scale the rendering performance, visual quality and display size. An Equalizer application runs unmodified on any visualization system, from a simple workstation to large scale graphics clusters, multi-GPU workstations and Virtual Reality installations.  "
"https://github.com/indexzero/ux-logging-toolkit",2010-07-06,"A toolkit of WPF behaviors and services for logging UX events in a sessions aware manner."
"https://github.com/ghorn/dvda",2011-10-30,"Symbolic expressions and algorithmic differentiation in Haskell."
"https://github.com/simvisage/spirrid",2011-12-13,"Tool for estimation of statistical characteristics of multivariate random functions"
"https://github.com/dill/dsm",2012-02-09,"Density surface modelling for distance sampling."
"https://github.com/slayoo/icicle",2011-11-15,"2D kinematic cloud model based on libmpdata++ and libcloudph++"
"https://github.com/b45ch1/taylorpoly",2010-02-23,"vectorized taylor polynomial algorithms written in ansi C and python.ctypes wrapper"
"https://github.com/vforget/cgb",2012-01-12,"Custom UCSC Genome Browser"
"https://github.com/kergoth/tslib",2010-05-11,"Touchscreen access library"
"https://github.com/sahg/PyTOPKAPI",2010-05-27,"The official PyTOPKAPI repository"
"https://github.com/aothms/ear",2012-04-02,"Evaluation of Acoustics using Ray-tracing"
"https://github.com/mbostock/d3",2010-09-27,"A JavaScript visualization library for HTML and SVG."
"https://github.com/SoundScapeRenderer/android-remote",2012-11-08,"SSR Remote for Android"
"https://github.com/progschj/clp",2012-06-02,"A OpenCL wrapper"
"https://github.com/loleg/green-street",2011-10-09,"How green is my street? A Make.Opendata.ch project"
"https://github.com/SchedMD/slurm",2011-06-20,"Slurm: A Highly Scalable Resource Manager"
"https://github.com/pepe/questionnaire",2009-11-24,"simple questionnaire for my wifes disert theme"
"https://github.com/tomason/anadix",2011-08-15,"Tool for analyzing web pages compliance with Section508 "
"https://github.com/voldemort/voldemort",2009-05-31,"An open source clone of Amazon's Dynamo."
"https://github.com/xfim/ggmcmc",2012-10-17,"Graphical tools for analyzing Markov Chain Monte Carlo simulations from Bayesian inference"
"https://github.com/CESNET/torque",2011-10-12,"MetaCentrum fork of Torque batch system used on the Czech National Grid"
"https://github.com/kasei/perlrdf",2008-04-04,"Official releases of RDF::Query may be found on CPAN: http://search.cpan.org/dist/RDF-Query/"
"https://github.com/goerz/procimap",2009-08-06,"Python library for working with IMAP mailboxes (beta)"
"https://github.com/arashpayan/appirater",2009-09-07,"A utility that reminds your iPhone app's users to review the app."
"https://github.com/orbeckst/GromacsWrapper",2010-04-06,"GromacsWrapper is a python package that wraps system calls to Gromacs tools into thin classes. This allows for fairly seamless integration of the gromacs tools into python scripts. This is generally superior to shell scripts because of python’s better error handling and superior data structures. It also allows for modularization and code re-use. In addition, commands, warnings and errors are logged to a file so that there exists a complete history of what has been done."
"https://github.com/muricoca/crab",2011-04-19,"Crab is a ﬂexible, fast recommender engine for Python that integrates classic information ﬁltering recommendation algorithms in the world of scientiﬁc Python packages (numpy, scipy, matplotlib)."
"https://github.com/cteplovs/fargo",2011-07-11,"Formative Assessment using Repertory Grid Online"
"https://github.com/rec3141/pangenome",2011-12-09,"Models of the Microbial Pangenome"
"https://github.com/haskell-distributed/distributed-process",2011-11-23,"Cloud Haskell Core Library"
"https://github.com/bruce/twfy",2009-01-17,"Ruby binding for TheyWorkForYou.com API (keep tabs on representatives in Parliament and other assemblies)"
"https://github.com/MADAI/MADAIWorkbench",2012-01-28,"ParaView customized for the MADAI Project"
"https://github.com/sneakyness/SneakyInput",2010-02-22,"An Input Framework for iOS gaming."
"https://github.com/johnglover/modal",2010-10-06,"Musical Onset Database And Library (Modal)"
"https://github.com/wdenton/c4lj-dentographs",2011-08-21,"Code in ""On Dentographs, A New Method of Visualizing Library Collections,"" published in The Code4Lib Journal issue 16 (January 2012)."
"https://github.com/cbockermann/streams",2011-08-05,"A simple streaming API for handling data-streams (deprecated, project moved to https://bitbucket.org/cbockermann/streams)"
"https://github.com/mitsuhiko/iskratch",2010-06-23,"University project for a Scratch inspired application for HTML5 touch devices"
"https://github.com/pokeb/asi-http-request",2008-07-14,"Easy to use CFNetwork wrapper for HTTP requests, Objective-C,  Mac OS X and iPhone"
"https://github.com/mharlan/joinFS",2010-11-11,"A semantic hierarchical file system for Linux."
"https://github.com/BryanHunt/mongo-emf",2010-12-09,"MongoDB - EMF Binding"
"https://github.com/gre/chess-game",2011-09-22,"A sample Chess Game made with HTML5 and CSS3 and targeting multi plateform. (made for ""HTML5 Game Most Wanted"") - the game is not fully finished but illustrates some concepts explained in the book"
"https://github.com/RubenVerborgh/RESTdesc-Composition-Benchmark",2012-06-05,"A benchmark suite for RESTdesc composition."
"https://github.com/inti/FORGE",2010-11-15,"This project develops the program FORGE. It allows to calculate gene p-values from Genome-Wide Association Data using multivariate methods. The gene-level statistics can be used for pathway or other system biology analyses (check out sister project for additional on pathway analysis with GWAS data: https://github.com/inti/GeneSetAnalysis/wiki). Check our Wiki for more details"
"https://github.com/agl/jbig2enc",2009-04-29,"JBIG2 Encoder"
"https://github.com/dubochet/scala-reflection",2010-06-29,"The Scala reflection library is intended to provide developers with a means to reflect on Scala programs in a way that exposes structures corresponding to the Scala source being reflected upon."
"https://github.com/ppgardne/RNIE",2011-01-19,"A package for predicting Rho independent terminators in bacterial genomes"
"https://github.com/fozziethebeat/C-Cat",2010-09-14,"A collection of tools for applying word senses to large corpora"
"https://github.com/hadley/lubridate",2009-03-11,"Make working with dates in R just that little bit easier"
"https://github.com/olpa/tex",2011-04-08,"tex-related tools"
"https://github.com/dbravender/qc",2009-07-28,"A Quickcheck implementation for Python"
"https://github.com/ned14/nedmalloc",2010-06-12,"An EXTREMELY FAST portable thread caching malloc implementation written in C for multiple threads without lock contention based on dlmalloc. Optimised for x86 and x64. Compatible with C++. Can patch itself into existing binaries on Windows."
"https://github.com/oseledets/TT-Toolbox",2011-07-25,"The git repository for the TT-Toolbox"
"https://github.com/andreasvc/disco-dop",2011-03-13,"Discontinuous Data-Oriented Parsing"
"https://github.com/mark-burnett/filament-dynamics",2011-04-03,"Stochastic simulations of biological filaments, especially actin."
"https://github.com/mjpost/dptsg",2011-02-08,"Bayesian inference for learning Tree Substitution Grammars"
"https://github.com/peplin/astral",2011-02-17,"A P2P content distribution network for live video"
"https://github.com/mikechambers/as3corelib",2010-07-28," An ActionScript 3 Library that contains a number of classes and utilities for working with ActionScript? 3. These include classes for MD5 and SHA 1 hashing, Image encoders, and JSON serialization as well as general String, Number and Date APIs."
"https://github.com/xetorthio/jedis",2010-06-11,"A blazingly small and sane redis java client"
"https://github.com/saltastro/timDIMM",2011-04-18,"Software used in operation the SAAO seeing monitor system"
"https://github.com/asl/rssa",2009-03-27,"R package for Singular Spectrum Analysis"
